Document	Subdoc	WordId	WordForm	ChangedAttrib	NewValue	OldValue	Relevant
0085-007	213	4	καὶ	postag	b--------	c--------	
0085-007	213	6	οὐδὲν	postag	p-s---na-	a-s---na-
0085-007	213	7	εἰργάσω	postag	v2saim---	v2saie---	y
0085-007	213	10	καὶ	postag	b--------	c--------
0085-007	213	2	δ’	postag	d--------	g--------
0085-007	213	2	δ’	relation	AuxY	COORD
0085-007	213	2	δ’	head	5	0
0085-007	213	3	ἄτιμος	relation	ADV	ATV
0085-007	213	5	ἀπέρριπται	relation	PRED	PRED_CO
0085-007	213	5	ἀπέρριπται	head	0	2
0085-007	213	12	φίλτατα	lemma	φίλος	φίλτατος
0085-007	213	12	φίλτατα	postag	a-p---nns	a-p---nn-	y
0085-007	213	3	οὖν	postag	d--------	g--------
0085-007	213	5	ἀλλήλους	postag	p-p---ma-	a-p---ma-
0085-007	213	8	μὴ	postag	d--------	c--------
0085-007	213	10	μη	postag	d--------	g--------
0085-007	213	11	δ’	postag	b--------	g--------
0085-007	213	18	σ’	postag	p2s---ca-	p-s---fa-
0085-007	213	1	τὰ	postag	l-p---na-	p-p---na-
0085-007	213	2	μὲν	postag	d--------	g--------
0085-007	213	3	γὰρ	postag	d--------	g--------
0085-007	213	5	κάρτα	relation	ADV	AuxZ
0085-007	213	6	σ’	postag	p2s---ca-	p-s---fa-
0085-007	213	7	ἐνθυμουμένην	relation	ADV_CO	ATV_CO
0085-007	213	9	τὰ	postag	l-p---na-	p-p---na-
0085-007	213	10	δ’	postag	b--------	g--------
0085-007	213	12	πράσσουσαν	relation	ADV_CO	ATV_CO
0085-007	213	13	ἡσυχαιτέραν	relation	ADV	AtvV
0085-007	213	2	δὲ	postag	d--------	g--------
0085-007	213	3	Παλλὰς	lemma	Παλλάς	παλλάς
0085-007	213	3	ἐκεῖνον	postag	p-s---ma-	a-s---ma-
0085-007	213	4	οὔ	head	7	5
0085-007	213	5	τι	relation	ADV	AuxZ
0085-007	213	5	τι	head	4	7
0085-007	213	6	μὴ	postag	d--------	g--------
0085-007	213	6	μὴ	relation	AuxZ	AuxY
0085-007	213	8	ποτέ	postag	d--------	g--------
0085-007	213	8	ποτέ	relation	ADV	AuxZ
0085-007	213	8	ποτέ	head	7	6
0085-007	213	1	σὺ	postag	p2s---cn-	p-s---fn-
0085-007	213	1	σὺ	relation	SBJ	ExD
0085-007	213	1	σὺ	head	5	4
0085-007	213	2	δ’	postag	d--------	g--------
0085-007	213	3	οὖν	postag	d--------	g--------
0085-007	213	5	καὶ	postag	b--------	c--------
0085-007	213	7	πλείω	lemma	πολύς	πλείων
0085-007	213	2	σὺ	postag	p2s---cn-	p-s---mn-
0085-007	213	2	σὺ	relation	SBJ	ExD
0085-007	213	3	μὴ	postag	d--------	c--------	y
0085-007	213	1	οὐ	postag	d--------	g--------
0085-007	213	2	δ’	postag	d--------	g--------
0085-007	213	2	δ’	relation	AuxY	AuxZ
0085-007	213	3	ἂν	postag	d--------	g--------
0085-007	213	8	σέθεν	lemma	σύ	προν
0085-007	213	8	σέθεν	postag	p2s---cg-	---------
0085-007	213	2	γὰρ	postag	d--------	g--------
0085-007	213	1	ἐγὼ	postag	p1s---cn-	p-s---fn-
0085-007	213	2	δ’	postag	d--------	g--------
0085-007	213	4	ἄγει	relation	ExD	PRED_PA
0085-007	213	5	γὰρ	postag	d--------	g--------
0085-007	213	10	μέτειμι	lemma	μετέρχομαι	μέτειμι
0085-007	213	15	[0]	lemma	_	/
0085-007	213	1	ἐγὼ	postag	p1s---cn-	p-s---mn-
0085-007	213	2	δ’	postag	d--------	g--------
0085-007	213	6	τε	postag	b--------	g--------
0085-007	213	2	γὰρ	postag	d--------	g--------
0085-007	213	5	κἀν	lemma	καί	ἐν
0085-007	213	5	κἀν	postag	b--------	r--------
0085-007	213	14	σφ’	lemma	σφεῖς	σφε	y
0085-007	213	14	σφ’	postag	p3s---ma-	p-s---ma-
0085-007	213	15	ἑκών	relation	ADV	AtvV
0085-007	213	9	δὲ	postag	b--------	g--------
0085-007	213	15	οὐ	postag	d--------	g--------
0085-007	213	16	δ’	postag	b--------	g--------
0085-007	213	20	ἀλλ’	postag	b--------	d--------
0085-007	213	20	ἀλλ’	relation	COORD	PRED
0085-007	213	24	τε	postag	b--------	g--------
0085-007	213	26	ἄλλοισιν	postag	p-p---md-	a-p---md-
0085-007	213	28	καὶ	postag	b--------	c--------
0085-007	213	32	[0]	lemma	_	/
0085-007	213	1	ὅμοια	lemma	ὅμοιος	ὁμοῖος
0085-007	213	1	ὅμοια	relation	ADV	AuxY
0085-007	213	3	καὶ	postag	b--------	c--------
0085-007	213	7	σῴζων	lemma	σῴζω	σώζω	y
0085-007	213	12	πρόσειμι	lemma	πρόσερχομαι	πρόσειμι
0085-007	213	14	καὶ	postag	b--------	c--------
0085-007	213	1	εἶεν	postag	i--------	g--------
0085-007	213	3	[0]	lemma	_	/
0085-007	213	2	δὲ	postag	d--------	g--------
0085-007	213	2	γὰρ	postag	d--------	g--------
0085-007	213	3	ὡς	postag	c--------	d--------
0085-007	213	8	καὶ	postag	b--------	c--------
0085-007	213	10	ἐκματεύομεν	postag	v1spia---	v1spi----	y
0085-007	213	12	[0]	lemma	_	/
0085-007	213	2	δὲ	postag	d--------	g--------
0085-007	213	2	δὲ	relation	AuxY	COORD
0085-007	213	2	δὲ	head	5	0
0085-007	213	5	φυσιᾷ	head	0	2
0085-007	213	2	γὰρ	postag	d--------	g--------
0085-007	213	8	τε	postag	b--------	g--------
0085-007	213	15	οὐδὲν	postag	p-s---na-	a-s---na-
0085-007	213	15	οὐδὲν	relation	ADV	AuxZ
0085-007	213	16	ὑστέρα	relation	ADV	AtvV
0085-007	213	1	καὶ	postag	d--------	c--------
0085-007	213	6	που	lemma	που	πού
0085-007	213	4	με	postag	p1s---ca-	p-s---fa-
0085-007	254	1	ὅρα	relation	MWE	AuxY
0085-007	254	8	,	relation	AuxX	AuxZ
0085-007	254	12	βὰς	relation	ADV	ATV
0085-007	254	13	[ὁ	relation	ATR	UNDEFINED
0085-007	254	13	[ὁ	head	15	0
0085-007	254	14	]	relation	AuxG	UNDEFINED
0085-007	254	1	ὁ	postag	l-s---mn-	p-s---mn-
0085-007	254	2	δ’	postag	d--------	g--------
0085-007	254	4	γ’	postag	d--------	g--------
0085-007	254	5	[οὖν]	postag	d--------	g--------
0085-007	254	5	[οὖν]	relation	AuxY	UNDEFINED
0085-007	254	5	[οὖν]	head	14	0
0085-007	254	8	περὶ	relation	ADV	AuxZ
0085-007	254	15	γενέσθαι	postag	v--anm---	v--an----
0085-007	254	1	τὸ	postag	l-s---nn-	p-s---nn-
0085-007	254	2	δ’	postag	d--------	g--------
0085-007	254	9	διερὸν	relation	ADV	ATV
0085-007	254	14	[0]	lemma	_	/
0085-007	254	4	σ’	postag	p2s---ca-	p-s---ma-
0085-007	254	2	δὲ	postag	d--------	g--------
0085-007	254	3	σοῦ	postag	p2s---cg-	p-s---mg-
0085-007	254	1	καὶ	postag	d--------	c--------
0085-007	254	1	καὶ	relation	AuxY	COORD
0085-007	254	1	καὶ	head	5	0
0085-007	254	3	σ’	postag	p2s---ca-	p-s---ma-
0085-007	254	5	ἀπάξομαι	relation	PRED	PRED_CO
0085-007	254	5	ἀπάξομαι	head	0	1
0085-007	254	7	,	relation	AuxX	AuxC
0085-007	254	1	ὄψει	postag	v2sfim---	v2sfi----
0085-007	254	1	ὄψει	relation	PRED	PRED_CO
0085-007	254	1	ὄψει	head	0	2
0085-007	254	2	δὲ	postag	d--------	g--------
0085-007	254	2	δὲ	relation	AuxY	COORD
0085-007	254	2	δὲ	head	1	0
0085-007	254	4	τις	postag	p-s---cn-	p-s---mn-
0085-007	254	5	ἄλλος	postag	p-s---mn-	a-s---mn-
0085-007	254	8	ἢ	postag	b--------	c--------
0085-007	254	10	ἢ	postag	b--------	c--------
0085-007	254	12	τιν’	postag	p-s---ca-	p-s---ma-
0085-007	254	14	?	relation	AuxK	UNDEFINED
0085-007	254	15	ἢ	postag	b--------	c--------
0085-007	254	19	ἔχονθ’	relation	ADV	ATV
0085-007	254	20	ἕκαστον	relation	ADV	AtvV
0085-007	254	2	γὰρ	postag	d--------	g--------
0085-007	254	3	ἅιδης	form	ἅιδης	Ἅιδης
0085-007	254	11	δὲ	postag	b--------	g--------
0085-007	276	1	ἐγὼ	postag	p1s---cn-	p-s---mn-
0085-007	276	9	καὶ	postag	b--------	c--------
0085-007	276	13	σιγᾶν	lemma	σιγάω	σιγάζω	y
0085-007	276	13	σιγᾶν	postag	v--pna---	v--fna---	y
0085-007	276	14	θ’	postag	b--------	g--------
0085-007	276	15	ὁμοίως	relation	ADV	AuxY
0085-007	276	17	[0]	lemma	_	/
0085-007	276	2	δὲ	postag	d--------	g--------
0085-007	276	2	γὰρ	postag	d--------	g--------
0085-007	276	4	καὶ	postag	b--------	c--------
0085-007	276	10	δ’	postag	b--------	g--------
0085-007	276	2	γὰρ	postag	d--------	g--------
0085-007	276	2	δέ	postag	d--------	g--------
0085-007	276	2	δέ	relation	AuxY	COORD
0085-007	276	2	δέ	head	4	0
0085-007	276	3	μοι	postag	p1s---cd-	p-s---md-
0085-007	276	4	γένοιτ’	postag	v3saom---	v3sao----	y
0085-007	276	4	γένοιτ’	relation	PRED	PRED_CO	y
0085-007	276	4	γένοιτ’	head	0	2
0085-007	276	5	ἂν	postag	d--------	g--------
0085-007	276	10	ὅσοις	postag	p-p---md-	a-p---md-
0085-007	276	1	]	relation	AuxG	UNDEFINED
0085-007	276	2	καὶ	postag	b--------	c--------
0085-007	276	13	ἐμοὶ	postag	p1s---cd-	p-s---md-
0085-007	276	15	ἀρωγόν	relation	ADV	AtvV
0085-007	276	1	κτήσεται	relation	PRED	PRED_CO
0085-007	276	1	κτήσεται	head	0	2
0085-007	276	2	δ’	postag	d--------	g--------
0085-007	276	2	δ’	relation	AuxY	COORD
0085-007	276	2	δ’	head	1	0
0085-007	276	5	αὐτόν	postag	p-s---ma-	a-s---ma-
0085-007	276	6	τε	postag	b--------	g--------
0085-007	276	7	καὶ	postag	b--------	c--------
0085-007	276	9	καὶ	postag	b--------	c--------
0085-007	276	13	πιστὸν	relation	ADV_CO	ATV_CO
0085-007	276	18	τε	postag	b--------	g--------
0085-007	276	19	σύμμαχον	relation	ADV_CO	ATV_CO
0085-007	276	2	εἴτε	postag	b--------	c--------
0085-007	276	6	Λιβυστικοῖς	lemma	Λιβυστικός	Λίβυς	y
0085-007	276	16	ἢ	postag	b--------	c--------
0085-007	276	23	εἴτε	postag	b--------	d--------
0085-007	276	23	εἴτε	head	32	0
0085-007	276	28	ὡς	postag	c--------	d--------
0085-007	276	32	ἔλθοι	relation	PRED	COORD
0085-007	276	34	κλύει	relation	ExD	PRED_PA
0085-007	276	35	δὲ	postag	b--------	g--------
0085-007	276	36	καὶ	postag	b--------	c--------
0085-007	276	36	καὶ	relation	AuxZ	AuxC
0085-007	276	42	γένοιτο	postag	v3saom---	v3sao----	y
0085-007	276	44	ἐμοὶ	postag	p1s---cd-	p-s---md-
0085-007	276	47	[0]	lemma	_	/
0085-007	299	2	σ’	postag	p2s---ca-	p-s---ma-
0085-007	299	4	οὐ	postag	d--------	g--------
0085-007	299	5	δ’	postag	b--------	g--------
0085-007	299	9	ἂν	postag	d--------	g--------
0085-007	299	10	ὥστε	postag	c--------	d--------
0085-007	299	11	μὴ	postag	d--------	c--------
0085-007	299	11	μὴ	relation	AuxZ	AuxY
0085-007	299	13	παρημελημένον	relation	ADV_CO	AtvV_CO
0085-007	299	18	μὴ	postag	d--------	g--------
0085-007	299	19	μαθόνθ’	relation	ADV_CO	AtvV_CO
0085-007	299	24	βόσκημα	relation	ADV_CO	AtvV_CO
0085-007	299	27	σκιάν	relation	ADV_CO	AtvV_CO
0085-007	299	29	[0]	lemma	_	/
0085-007	299	2	δ’	postag	d--------	g--------
0085-007	299	5	ἀλλ’	postag	b--------	d--------
0085-007	299	9	ἐμοὶ	postag	p1s---cd-	p-s---fd-
0085-007	299	11	τε	postag	b--------	g--------
0085-007	299	12	καὶ	postag	b--------	c--------
0085-007	299	1	καὶ	postag	d--------	c--------
0085-007	299	1	καὶ	relation	AuxY	COORD
0085-007	299	1	καὶ	head	4	0
0085-007	299	2	ζῶν	lemma	ζάω	ζέω	y
0085-007	299	3	με	postag	p1s---ca-	p-s---fa-
0085-007	299	4	δαίσεις	relation	PRED	PRED_CO
0085-007	299	4	δαίσεις	head	0	1
0085-007	299	5	οὐ	postag	d--------	g--------
0085-007	299	6	δὲ	postag	b--------	g--------
0085-007	299	2	δ’	postag	d--------	g--------
0085-007	299	6	σέθεν	postag	p2s---cg-	p-s----g-
0085-007	307	2	δὴ	postag	d--------	g--------
0085-007	307	2	δὴ	relation	AuxY	AuxZ
0085-007	307	2	δὴ	head	5	1
0085-007	307	3	καὶ	postag	b--------	c--------
0085-007	307	14	τε	postag	b--------	g--------
0085-007	307	2	δ’	postag	d--------	g--------
0085-007	307	2	μὲν	postag	d--------	g--------
0085-007	307	6	οὔτις	postag	p-s---fn-	a-s---fn-
0085-007	307	10	ἡμῶν	postag	p1p---cg-	p-p---fg-
0085-007	307	12	ἀσινὴς	relation	ADV	AtvV
0085-007	307	13	δ’	postag	b--------	g--------
0085-007	307	2	δ’	postag	d--------	g--------
0085-007	307	4	ὥσπερ	postag	c--------	d--------
0085-007	307	11	μάρτυρες	relation	ADV	AtvV
0085-007	307	14	θανοῦσιν	lemma	θνῄσκω	θνήσκω
0085-007	307	18	αὐτῷ	postag	p-s---md-	a-s---md-
0085-007	307	22	[0]	lemma	_	/
0085-007	321	1	μᾶτερ	relation	ExD	ExD_AP
0085-007	321	1	μᾶτερ	head	15	5
0085-007	321	3	μ’	postag	p1s---ca-	p-s---fa-
0085-007	321	5	,	relation	AuxX	APOS
0085-007	321	5	,	head	0	15
0085-007	321	7	μᾶτερ	relation	APOS	ATR
0085-007	321	8	νύξ	form	νύξ	Νύξ
0085-007	321	8	νύξ	relation	APOS	ExD_AP
0085-007	321	8	νύξ	head	1	5
0085-007	321	11	καὶ	postag	b--------	c--------
0085-007	321	13	ποινάν	relation	ADV	ATV
0085-007		7	,	relation	AuxX	APOS
0085-007	334	1	τοῦτο	postag	p-s---na-	a-s---na-
0085-007	334	2	γὰρ	postag	d--------	g--------
0085-007	334	3	λάχος	relation	OBJ	OBJ_AP
0085-007	334	3	λάχος	head	6	9
0085-007	334	5	μοῖρ’	form	μοῖρ’	Μοῖρ’
0085-007	334	7	ἐμπέδως	relation	ADV	OBJ
0085-007	334	9	,	relation	AuxX	APOS
0085-007	334	9	,	head	0	6
0085-007	334	11	τοῖσιν	postag	l-p---md-	p-p---md-
0085-007	334	13	ξυμπέσωσιν	lemma	συμπίπτω	συμπίτνω	y
0085-007	334	16	τοῖς	postag	l-p---md-	p-p---md-
0085-007	334	17	ὁμαρτεῖν	relation	APOS	OBJ_AP
0085-007	334	17	ὁμαρτεῖν	head	3	9
0085-007	334	20	ἂν	postag	d--------	g--------
0085-007	334	1	θανὼν	lemma	θνῄσκω	θνήσκω
0085-007	334	2	δ’	postag	d--------	g--------
0085-007	334	4	ἄγαν	relation	ADV	AuxZ
0085-007	334	7	[0]	lemma	_	/
0085-007	347	5	ἁμὶν	postag	p1p---cd-	p-p---fd-
0085-007	347	2	δ’	postag	d--------	g--------
0085-007	347	6	οὐ	postag	d--------	g--------
0085-007	347	7	δέ	postag	b--------	g--------
0085-007	347	8	τις	postag	p-s---cn-	p-s---mn-
0085-007	347	13	[0]	lemma	_	/
0085-007	354	2	γὰρ	postag	d--------	g--------
0085-007	360	4	τινὰ	postag	p-s---ca-	p-s---ma-
0085-007	360	9	δ’	postag	b--------	g--------
0085-007	360	14	,	head	0	16
0085-007	360	15	μη	postag	d--------	g--------
0085-007	360	16	δ’	postag	b--------	g--------
0085-007	360	16	δ’	relation	AuxY	AuxZ
0085-007	360	2	δ’	postag	d--------	g--------
0085-007	354	2	γὰρ	postag	d--------	g--------
0085-007	372	1	μάλα	relation	ADV	AuxY
0085-007	372	2	γὰρ	postag	d--------	g--------
0085-007	372	3	οὖν	postag	d--------	g--------
0085-007	372	3	οὖν	relation	AuxY	AuxZ
0085-007	372	3	οὖν	head	7	2
0085-007	372	9	ἀκμάν	relation	OBJ	OBJ_AP
0085-007	372	9	ἀκμάν	head	7	10
0085-007	372	10	,	relation	AuxX	APOS
0085-007	372	10	,	head	0	7
0085-007	372	12	καὶ	postag	d--------	c--------
0085-007	372	14	κῶλα	relation	APOS	OBJ_AP
0085-007	372	14	κῶλα	head	9	10
0085-007	377	2	δ’	postag	d--------	g--------
0085-007		2	[γὰρ]	head	9	0
0085-007	372	1	μάλα	relation	ADV	AuxY
0085-007	372	2	γὰρ	postag	d--------	g--------
0085-007	372	3	οὖν	postag	d--------	g--------
0085-007	372	3	οὖν	relation	AuxY	AuxZ
0085-007	372	3	οὖν	head	7	2
0085-007	372	9	ἀκμάν	relation	OBJ	OBJ_AP
0085-007	372	9	ἀκμάν	head	7	10
0085-007	372	10	,	relation	AuxX	APOS
0085-007	372	10	,	head	0	7
0085-007	372	12	καὶ	postag	d--------	c--------
0085-007	372	14	κῶλα	relation	APOS	OBJ_AP
0085-007	372	14	κῶλα	head	9	10
0085-007	381	2	γάρ	postag	d--------	g--------
0085-007	381	2	τε	postag	b--------	g--------
0085-007	381	3	καὶ	postag	b--------	c--------
0085-007	381	7	τε	postag	b--------	g--------
0085-007	381	10	καὶ	postag	b--------	c--------
0085-007	381	25	καὶ	postag	b--------	c--------
0085-007	381	27	ὁμῶς	relation	ADV	AuxY
0085-007	381	29	[0]	lemma	_	/
0085-007	389	1	τίς	postag	p-s---cn-	p-s---mn-
0085-007	389	2	οὖν	postag	d--------	g--------
0085-007	389	2	οὖν	relation	AuxY	AuxZ
0085-007	389	6	τε	postag	b--------	g--------
0085-007	389	7	καὶ	postag	b--------	c--------
0085-007	389	11	ἐμοῦ	postag	p1s---cg-	p-s---fg-
0085-007	389	15	μοιρόκραντον	postag	a-s---ma-	n-s---ma-
0085-007	389	19	τέλεον	relation	ADV	AtvV
0085-007	389	2	δέ	postag	d--------	g--------
0085-007	389	3	μοι	postag	p1s---cd-	p-s---fd-
0085-007	389	8	οὐ	lemma	οὐ	οὐδός
0085-007	389	8	οὐ	postag	d--------	n-s---mv-
0085-007	389	9	δ’	postag	b--------	g--------
0085-007	389	13	καίπερ	postag	d--------	g--------
0085-007	389	13	καίπερ	relation	AuxZ	AuxY
0085-007	389	18	καὶ	postag	b--------	c--------
0085-007	397	8	καταφθατουμένη	lemma	καταφθατόομαι	καταφθατέομαι
0085-007	397	10	ἣν	relation	OBJ	OBJ_AP
0085-007	397	10	ἣν	head	24	30
0085-007	397	14	τε	postag	b--------	g--------
0085-007	397	15	καὶ	postag	b--------	c--------
0085-007	397	17	,	head	10	30
0085-007	397	21	λάχος	relation	APOS	OBJ_AP
0085-007	397	21	λάχος	head	10	30
0085-007	397	23	,	head	10	30
0085-007	397	25	αὐτόπρεμνον	relation	ADV	ATV
0085-007	397	25	αὐτόπρεμνον	head	10	30
0085-007	397	29	ἐμοί	lemma	ἐγώ	ἐμός	y
0085-007	397	29	ἐμοί	postag	p1s---cd-	a-p---mn-	y
0085-007	397	30	,	relation	AuxX	APOS
0085-007	397	30	,	head	0	24
0085-007	397	32	δώρημα	relation	APOS	OBJ_AP
0085-007	397	32	δώρημα	head	10	30
0085-007	397	4	ἐπιζεύξασ’	head	12	21
0085-007	397	7	δ’	postag	b--------	g--------
0085-007	397	13	μὲν	postag	d--------	g--------
0085-007	397	14	οὐδέν	postag	p-s---na-	a-s---na-
0085-007	397	14	οὐδέν	relation	ADV	AuxZ
0085-007	397	17	δ’	postag	b--------	g--------
0085-007	397	19	πάρα	lemma	πάρειμι	παρά
0085-007	397	19	πάρα	postag	v3ppia---	r--------
0085-007	397	1	τίνες	postag	p-p---cn-	p-s---mn-
0085-007	397	2	ποτ’	postag	d--------	g--------
0085-007	397	2	ποτ’	relation	ADV	AuxZ
0085-007	397	2	δ’	postag	d--------	g--------
0085-007	397	2	τε	postag	b--------	g--------
0085-007	397	6	ξένῳ	postag	a-s---md-	n-s---md-
0085-007	397	8	ὑμᾶς	postag	p2p---ca-	p-p---fa-
0085-007	397	9	θ’	postag	b--------	g--------
0085-007	397	10	ὁμοίας	lemma	ὅμοιος	ὁμοῖος
0085-007	397	11	οὐδενὶ	postag	p-s---nd-	a-s----d-
0085-007	397	13	γένει	relation	ADV	OBJ
0085-007	397	16	τ’	postag	b--------	g--------
0085-007	397	23	τ’	postag	b--------	g--------
0085-007	397	24	οὖν	postag	d--------	g--------
0085-007	397	24	οὖν	relation	AuxY	AuxZ
0085-007	397	29	[0]	lemma	_	/
0085-007	397	2	δ’	postag	d--------	g--------
0085-007	397	5	τοὺς	postag	l-p---ma-	p-p---ma-
0085-007	397	10	ἠδ’	postag	b--------	c--------
0085-007	397	14	[0]	lemma	_	/
0085-007	397	1	ἡμεῖς	postag	p1p---cn-	p-p---fn-
0085-007	397	2	γάρ	postag	d--------	g--------
0085-007	397	4	νυκτὸς	form	νυκτὸς	Νυκτὸς
0085-007	397	1	ἀραὶ	form	ἀραὶ	Ἀραὶ
0085-007	397	2	δ’	postag	d--------	g--------
0085-007	397	2	δ’	relation	AuxY	COORD
0085-007	397	2	δ’	head	7	0
0085-007	397	7	κεκλήμεθα	relation	PRED	PRED_CO
0085-007	397	7	κεκλήμεθα	head	0	2
0085-007	397	2	μὲν	postag	d--------	g--------
0085-007	397	5	τ’	postag	b--------	g--------
0085-007	397	2	γε	postag	d--------	g--------
0085-007	397	3	μὲν	postag	d--------	g--------
0085-007	397	4	δὴ	postag	d--------	g--------
0085-007	397	4	δὴ	relation	AuxY	AuxZ
0085-007	397	4	δὴ	head	7	3
0085-007	397	2	ἄν	postag	d--------	g--------
0085-007	397	6	τις	postag	p-s---cn-	p-s---mn-
0085-007	397	7	ἐμφανῆ	relation	ATR	OBJ
0085-007	397	1	καὶ	postag	d--------	c--------
0085-007	397	10	[0]	lemma	_	/
0085-007	397	4	μηδαμοῦ	relation	ADV	AuxZ
0085-007	397	5	νομίζεται	relation	PNOM	OBJ
0085-007	397	7	[0]	lemma	_	/
0085-007	397	2	καὶ	postag	d--------	c--------
0085-007	397	2	καὶ	head	5	4
0085-007	397	3	τοιαύτας	postag	p-p---fa-	a-p---fa-
0085-007	397	2	γὰρ	postag	d--------	g--------
0085-007	397	1	ἄλλαις	postag	p-p---fd-	a-p---fd-
0085-007	397	4	ἤ	postag	b--------	c--------
0085-007	397	5	τινος	postag	p-s---cg-	p-s---mg-
0085-007	397	9	[0]	lemma	_	/
0085-007	397	2	γὰρ	postag	d--------	g--------
0085-007	397	3	τοσοῦτο	postag	p-s---nn-	a-s---nn-
0085-007	397	8	[0]	lemma	_	/
0085-007	397	5	πάρα	lemma	πάρειμι	παρά
0085-007	397	5	πάρα	postag	v3ppia---	r--------
0085-007	397	5	ἄν	postag	d--------	g--------
0085-007	397	2	δίκαιος	postag	a-s---mn-	a-s---fn-	y
0085-007	397	3	μᾶλλον	lemma	μάλα	μᾶλλον	y
0085-007	397	3	μᾶλλον	postag	d-------c	d--------	y
0085-007	397	8	[0]	lemma	_	/
0085-007	397	2	δή	postag	d--------	g--------
0085-007	397	2	δή	relation	AuxY	AuxZ
0085-007	397	4	[0]	lemma	_	/
0085-007	397	3	γὰρ	postag	d--------	g--------
0085-007	397	3	μὴ	postag	d--------	g--------
0085-007	397	5	μὴ	postag	d--------	g--------
0085-007	397	5	δ’	postag	b--------	g--------
0085-007	397	3	ἐμοὶ	postag	p1s---cd-	p-s---fd-
0085-007	397	5	ἂν	postag	d--------	g--------
0085-007	397	2	δ’	postag	d--------	g--------
0085-007	397	5	[0]	lemma	_	/
0085-007	397	2	γ’	postag	d--------	g--------
0085-007	397	2	γ’	relation	AuxZ	AuxY
0085-007	397	4	κἀπ’	lemma	καί	ἐπί
0085-007	397	4	κἀπ’	postag	b--------	r--------
0085-007	397	7	[0]	lemma	_	/
0085-007	436	4	εἰπεῖν	lemma	λέγω	εἶπον
0085-007	436	2	δὲ	postag	d--------	g--------
0085-007	436	4	καὶ	postag	b--------	c--------
0085-007	436	6	καὶ	postag	b--------	c--------
0085-007	436	13	προσίκτωρ	relation	ADV	AtvV
0085-007	436	18	[0]	lemma	_	/
0085-007	436	1	τούτοις	postag	p-p---nd-	a-p---nd-
0085-007	436	6	μοι	postag	p1s---cd-	p-s---fd-
0085-007	436	6	μοι	relation	OBJ	ADV
0085-007	436	4	πρῶτον	relation	ADV	AuxY
0085-007	436	5	οὐ	postag	d--------	g--------
0085-007	436	6	δ’	postag	b--------	g--------
0085-007	436	2	δὲ	postag	d--------	g--------
0085-007	436	2	δὲ	relation	AuxY	COORD
0085-007	436	2	δὲ	head	5	0
0085-007	436	4	σοι	postag	p2s---cd-	p-s---fd-
0085-007	436	5	λέξω	relation	PRED	PRED_CO
0085-007	436	5	λέξω	head	0	2
0085-007	436	8	ἂν	postag	d--------	g--------
0085-007	436	18	[0]	lemma	_	/
0085-007	436	3	ἄλλοις	postag	p-p---md-	a-p---md-
0085-007	436	4	ταῦτ’	postag	p-p---na-	a-p---na-
0085-007	436	7	,	head	12	10
0085-007	436	8	καὶ	postag	b--------	c--------
0085-007	436	8	καὶ	head	12	10
0085-007	436	9	βοτοῖσι	head	12	10
0085-007	436	10	καὶ	postag	b--------	c--------
0085-007	436	10	καὶ	relation	AuxY	COORD
0085-007	436	10	καὶ	head	12	5
0085-007	436	12	πόροις	relation	OBJ	OBJ_CO
0085-007	436	12	πόροις	head	5	10
0085-007	436	1	ταύτην	postag	p-s---fa-	a-s---fa-
0085-007	436	2	μὲν	postag	d--------	g--------
0085-007	436	3	οὕτω	relation	ADV	AuxY
0085-007	436	2	δὲ	postag	d--------	g--------
0085-007	436	4	ὡς	relation	ADV	OBJ
0085-007	436	4	πατέρα	relation	OBJ	OBJ_AP
0085-007	436	4	πατέρα	head	6	10
0085-007	436	5	δ’	postag	b--------	g--------
0085-007	436	8	,	head	4	10
0085-007	436	9	Ἀγαμέμνον’	relation	APOS	OBJ_AP
0085-007	436	9	Ἀγαμέμνον’	head	4	10
0085-007	436	10	,	relation	AuxX	APOS
0085-007	436	10	,	head	0	6
0085-007	436	13	ἁρμόστορα	relation	APOS	OBJ_AP
0085-007	436	13	ἁρμόστορα	head	4	10
0085-007	436	17	σὺ	postag	p2s---cn-	p-s---fn-
0085-007	436	22	ἔθηκας	head	4	10
0085-007	436	2	οὗτος	postag	p-s---mn-	a-s---mn-
0085-007	436	1	κἀγὼ	postag	p1s---cn-	p-s---mn-
0085-007	436	6	τοῦ	postag	l-s---ng-	p-s---ng-
0085-007	436	15	ἀρνήσομαι	postag	v1sfim---	v1sfie---
0085-007	436	15	ἀρνήσομαι	relation	ExD	PRED_PA
0085-007	436	19	φιλτάτου	lemma	φίλος	φίλτατος
0085-007	436	19	φιλτάτου	postag	a-s---mgs	a-s---mg-	y
0085-007	436	1	καὶ	postag	d--------	c--------
0085-007	436	1	καὶ	relation	AuxY	COORD
0085-007	436	1	καὶ	head	20	0
0085-007	436	11	,	relation	AuxX	AuxC
0085-007	436	13	μή	postag	d--------	c--------
0085-007	436	20	[0]	lemma	_	/
0085-007	436	20	[0]	relation	PRED	PRED_CO
0085-007	436	20	[0]	head	0	1
0085-007	436	1	σὺ	postag	p2s---cn-	p-s----n-
0085-007	436	1	σὺ	relation	SBJ	ExD
0085-007	436	2	δ’	postag	d--------	g--------
0085-007	436	5	εἴτε	postag	b--------	c--------
0085-007	436	6	μὴ	postag	d--------	c--------
0085-007	436	10	[0]	lemma	_	/
